signal,prompt,n_words,meta_correctness,asr_text,asr_words_correct,asr_correctness,abs_error,note
6889fad870fb9ea9e8780d93,beaten reviled threatened and hated,5,0.2,"Beaten repiled, threatened and hated",4,0.8,0.6000000000000001,
81c56984d3a0d59aadae2ed5,i will leave this whole world,6,0.5,I leave this old world,4,0.6666666666666666,0.16666666666666663,
dea793c991c91ae0886fe5a9,horseback all lasso the heifer and the calf,8,0.0,"For Scott, all that so please, I forever count.",1,0.125,0.125,
d081b001f834eac98339128e,playing ? fours and change your tune,7,0.0,Play your tub for the sunset,1,0.16666666666666666,0.16666666666666666,
df3f53f4bb37dec02cb3a9f1,i know just what you are saying,7,0.7142857143,I know just what you say,5,0.7142857142857143,1.428568374706174e-11,
ac7d07c09543b74e127cc44e,if in the breathless night i too,7,0.2857142857,It's been a breathless night I chew.,3,0.42857142857142855,0.14285714287142853,
2b61e8f166121986cf42d7a9,just do not forget to to practice kindness,8,0.0,Best game ever ¡jack del! Too black is enemies,0,0.0,0.0,
be6ec0dfe1d3aa9632ad4866,i saw you chasing the swallows,6,0.3333333333,Yeah,0,0.0,0.3333333333,
6478df458f1066869bb62d4e,and i have seen bare ladies,6,0.1666666667,I'm piecing my lame�� club,0,0.0,0.1666666667,
f9aa9c1a75a00dd2395ac4b9,got her first tattoo on her shoulder blade,8,0.375,Got a bird tied to another soul or play.,1,0.125,0.25,
23a3753c4473cdcf846b12cc,all the flowers in bloom are just waiting for me,10,0.5,Our history was Hate for You,1,0.1,0.4,
5c72d2654ebe895028975317,graceless lady get off of my shoes,7,0.4285714286,"João, hello, sweetheart. Hello, hello. Uh,huh. Mrs, teaspoon, uh, you're so beautiful and a pretty good friend of mine! Thank you so much for tätä de mirjar. Mine's just the same. My Geo guy.",2,0.2857142857142857,0.14285714288571433,
eefb677f9a16c839d2ae11b9,hope is on the rise,5,0.4,Hope is all of the right.,3,0.6,0.19999999999999996,
72de445fa3d29c0e9d514100,forget it get my cardboard box dummy,7,0.2857142857,Get it! Get my cardboard bag dummy!,5,0.7142857142857143,0.4285714285857143,
337f304f0249e8e46a38f023,so just tell everything if you have nothing to hide,10,0.0,Who said I he Sony maybe he's haha you you you grams you yeah,1,0.1,0.1,
ca1969d598138cb09858e490,i hope i will see you soon,7,1.0,I hope I will see soon.,6,0.8571428571428571,0.1428571428571429,
9544b83b334ef02ea108b633,and you wonder that i am knocking on wood,9,0.6666666667,Just for fun!,0,0.0,0.6666666667,
bf36dc2372ad1780554511b0,they want me to come out to california,8,0.625,"They want me to come out to tell them so, okay?",7,0.875,0.25,
1d68662416b5ea39148b7067,graceless lady get off of my shoes,7,0.5714285714,Saint God courtesy,0,0.0,0.5714285714,
e6adb3cd20c9f11c840bf9bd,every single time that i walked on home,8,0.0,Maybe I think I can marry that never was my home..,3,0.375,0.375,
550e12872d9ce6eefe6bff7d,i have never been groomed for higher office,8,1.0,"I never be good, but higher I should",3,0.375,0.625,
55183ae193232858fb0ec91c,i followed her and her friends,6,0.5,"I follow her, no friends.",3,0.5,0.0,
1098078285217cd5a68b84c2,of records and flames records and flames,7,0.2857142857,A record sampling. A record sampling.,0,0.0,0.2857142857,
3e132df1714d6c7beca0434c,so just tell everything if you have nothing to hide,10,0.9,ف,0,0.0,0.9,
4d9e596359ca397aa33d543d,looking in your eyes shook me,6,0.0,Title,0,0.0,0.0,
19b2a25cd4f8b6c4a55f2155,there is one who marks my duty,7,0.8571428571,There is one who mocked my duty,6,0.8571428571428571,4.285705124118522e-11,
e288f0239b25a7af1a4c04e3,and i have seen bare ladies,6,0.1666666667,"Nice, Inley's",0,0.0,0.1666666667,
7ab4e4879b1e7e81b1701661,where the sun songs shine warm,6,0.0,this was literally your first song ever,0,0.0,0.0,
f0fbb9602ff543c15706a85e,i cant stand these overtones,5,0.2,No,0,0.0,0.2,
670480c554591a02e95f5aa8,drinking red wine and also in pain,7,0.0,.,0,0.0,0.0,
e54853ea82fcdb18901e1238,well he told me he was looking for a job,10,0.4,Parece coolЕ miner Pura la joea,0,0.0,0.4,
9dac812e9df3d792f73db5b5,i go to have i go to have it,9,0.1111111111,"I got it, I got it, I got it, I got it!",3,0.3333333333333333,0.22222222223333332,
c1eb6e07effd1119e45caeaa,phobia of free will shall be destroyed,7,0.1428571429,,0,0.0,0.1428571429,
76442a449d1cd0901e872e8b,it is beyond your daily threshold and comprehension,8,0.375,Beyond your deadabus-holding heartbreak switching!,2,0.25,0.125,
3fdb1b94b502fe7f3d4ebab9,no one is scared so just,6,0.3333333333,Now one who sk συез isия,2,0.3333333333333333,3.33333360913457e-11,
006c9302ccb0c636df6f843e,had the fever and had it bad,7,0.8571428571,Sub for these bad to.,1,0.14285714285714285,0.7142857142428571,
e55c5c46a221841ab2466447,the universe is made of,5,0.2,The universe is made of...,5,1.0,0.8,
3bfa01d456247d373a3fddc5,all of the weeks i spent,6,1.0,All of the weeks has been...,4,0.6666666666666666,0.33333333333333337,
68b6c2ec09782d6e8a8607d0,the watchman calls and you learn how to die,9,0.0,W folder,0,0.0,0.0,
0032fef71b3eccc516f3aa89,see this arrow comes with delay,6,0.3333333333,See the sorrow comes with delay.,4,0.6666666666666666,0.33333333336666665,
1336dd01a75234f392c53a4b,forget it get my cardboard box dummy,7,0.5714285714,"Get it, stutter my past for god's sake.",3,0.42857142857142855,0.14285714282857148,
84677e1f25e569c5ae3691d5,and you wonder that i am knocking on wood,9,0.7777777778,And wonder that I'm not in a world,3,0.3333333333333333,0.4444444444666667,
cc52341749866d322ea470ee,last night just like the rhythm,6,0.5,That's like just like the rhythm,4,0.6666666666666666,0.16666666666666663,
2841831c992d38fbd216e4fd,but it sure is not happiness,6,0.0,taki,0,0.0,0.0,
5a1e848319558e2a7dce22a9,i hope i will see you soon,7,1.0,I hope I will see soon,6,0.8571428571428571,0.1428571428571429,
1dc689cab3d704c8fa0dec20,you think you know everything about the john locke,9,0.8888888889,You think you know everything about the John Locke?,9,1.0,0.11111111110000005,
b5918a5e3e47de17ba6d2af4,i will never know just why or how,8,1.0,I'll never know just why or how,6,0.75,0.25,
c62f683bd9ac605da65d1b41,beaten reviled threatened and hated,5,0.2,Leave it reportMusic Music Music Music,0,0.0,0.2,
d3856868ccfc4b3d3b1345f4,heap revenge on revenge three oh nine three,8,0.0,Send an over thereote look on meminute,1,0.125,0.125,
3baec67af8488c1434f16bbc,this song's sung for the boy and the broken sound,10,0.4,"… Be so so pure,",0,0.0,0.4,
9d2bf91599189c7457793fe3,all the flowers in bloom are just waiting for me,10,0.2,of the flowers in blue are just waiting for me.,8,0.8,0.6000000000000001,
f85979063200e9a9fa975792,no moron you are nothing at all,7,0.5714285714,"child on child on child on child),외",0,0.0,0.5714285714,
3b57a3a35d5bdb5f6ffcb980,they want me to come out to california,8,1.0,What would you come out to kill a fool?,3,0.375,0.625,
0ed8ff80c2b7663515c367de,got her first tattoo on her shoulder blade,8,0.375,Fasting,0,0.0,0.375,
2cf1638db372430184bc3529,i wish i can go and press rewind,8,0.875,I was talking to an old pressman when...,1,0.125,0.75,
6780e62c9a4c5d2dacdff3b1,i want it to end right now,7,0.5714285714,,0,0.0,0.5714285714,
8c90f2d5268e4ecb8097b8e2,horseback all lasso the heifer and the calf,8,0.125,470 Capitol Mic 1,0,0.0,0.125,
fcb30ee6006a3b2d16832aa8,i have been chased by creatures and demons,8,0.625,And how do we change the facts? Great German debates!,1,0.125,0.5,
7dadffcef5ada39bc9a5199a,wait for a wheel will he rollo,7,0.0,Why it's Firebase So tiny and he wants that AI I feel,1,0.14285714285714285,0.14285714285714285,
2aac4ea78d10be5a84928cf2,hope is on the rise,5,1.0,Hope is on the right.,4,0.8,0.19999999999999996,
de80d8924b932e18c03effa7,he do not go a damn bit faster,8,0.0,He don't know how bad it looks after,1,0.125,0.125,
2d26c14330cd8614dfb44a77,stay down here where you belong,6,1.0,They don't hear where you belong,3,0.5,0.5,
7252ef1664458995ae486090,the way that you live,5,0.8,The way that she lived.,3,0.6,0.20000000000000007,
e694df34e932385358030d33,and speak whatever you speak to them,7,0.7142857143,I'll miss the world for you to speak down,3,0.42857142857142855,0.28571428572857144,
b62e56231ae9289c2a05f348,i like her hale ze,5,0.4,"I want her, how least bit",2,0.4,0.0,
13a369b0eda10dd91b64921e,never trust the devil when the devil is calling,9,0.1111111111,,0,0.0,0.1111111111,
da63a2a68116131e37d1ebba,a flood of birds that fills the empty sky,9,0.2222222222,"[♪ The loro..."" Counting the Efforts at Talbot Thank you, thank.",1,0.1111111111111111,0.11111111108888891,
cf4e53ed8b94db1dc51ff7c6,i saw you chasing the swallows,6,0.3333333333,"One? Two, three. Six. Four, four. One.",0,0.0,0.3333333333,
2fd39098206a32bb03813250,when you think that all is lost,7,0.8571428571,When you think of that in all these laws,5,0.7142857142857143,0.14285714281428574,
3e20f1c49fb0d2cb27e288a3,wake up and end the day thinking of you,9,0.8888888889,Wake up and end the day thinking of you,9,1.0,0.11111111110000005,
a8e02f0b9e28db4eef343733,i will cut your chains and it'll set you free,10,0.7,"I'll cut your chains, it'll stack your free!",5,0.5,0.19999999999999996,
3ae74916be69eacc76a7484a,it is trash day i am putting you out of my mind,12,0.5833333333,This trash day would you out of my mind?,7,0.5833333333333334,3.33333360913457e-11,
9c29d5f31d4649ea1b471c1b,praise the lord and give thanks america,7,0.2857142857,Over dancing show goes overdue!,0,0.0,0.2857142857,
4a36b997e9568e706a7fa755,closing the eyes sleeping time,5,0.2,boom and sing the highest singing in time,2,0.4,0.2,
a355c7ddd0124dd4f4c41108,if in the breathless night i too,7,0.8571428571,If in the breathless night I too,7,1.0,0.14285714289999996,
128b634d7adb388789cf1e51,that never ending well from which,6,1.0,That never ending well from which,6,1.0,0.0,
9d229183f21b3fe5c7af03b9,i will be the one to walk back in,9,0.0,I'm the only one who can see what I'm doing.,2,0.2222222222222222,0.2222222222222222,
3baa415ca238fb533d3cd105,i go to keep my mind open,7,1.0,I gotta keep my mind open,5,0.7142857142857143,0.2857142857142857,
870b496a07ab687de2ad5e30,and then i kiss your lips,6,0.0,"And then I kiss you, Mary.",4,0.6666666666666666,0.6666666666666666,
a6e9a93f6a64c51ceded5988,i will leave this whole world,6,0.3333333333,I,1,0.16666666666666666,0.16666666663333332,
0f1ef27f81136ad9a0a348a7,oh you run with the crowd that is where you will hide,12,0.0,Oh,1,0.08333333333333333,0.08333333333333333,
f5647b01ef323f5ef3ded57e,the way you make me feel,6,0.6666666667,The way you make me feel,6,1.0,0.33333333330000003,
bfb27750946436c6f5a585a2,and emilia burrows is crying,5,0.4,P succeeds!,0,0.0,0.4,
34e10bdea2a0d2aa7cc30c84,playing ? fours and change your tune,7,0.0,,0,0.0,0.0,
5255a4a43fc979435222e3ae,the rivers choke the jungles burn,6,0.3333333333,"Marlin Jang, you baby.",0,0.0,0.3333333333,
8d9c6f5ff8230d0c4c99bc90,that is why they call me baby,7,1.0,That's why we call here,2,0.2857142857142857,0.7142857142857143,
7d254849a1570a7648615ab9,when they are all this mess,6,0.0,[♪ Sweet Albert Evil theme music Choir coatings siren in contin letters to calm an evil phantomharmonic music 하는 beats and wh Legion's filling posing credits幹A much faster to a pounding hairless L,0,0.0,0.0,
3eec56cef2eead214e5ab3c7,for the sky is still open,6,0.3333333333,"Subscribe, Like, Share, and bit the videos for learning new British language lessons with more importantly, tap the bell button to get all these lessons Tutorials always provide you with learned ways to inspire Share this video and connect your university chapter skills with all of your digital insights contribute to housekeeping and Prevention",2,0.3333333333333333,3.33333360913457e-11,
4f9bc86672c2848328ebd20f,i know all about the lying,6,0.3333333333,.,0,0.0,0.3333333333,
6bc1fe05c0972d1ed31b85b0,my parents used to say no,6,0.1666666667,My parents is the same dude.,2,0.3333333333333333,0.16666666663333332,
d44e3d0d3ba9fe96aa474f20,here come the blackbirds perched on a wire,8,0.5,iloquies,0,0.0,0.5,
0a973aeb51a4c0644bb6e5b2,i know just what you are saying,7,0.8571428571,And not just what you say,3,0.42857142857142855,0.4285714285285715,
447ae4aac08b72fa321e64a2,cause i just want sex drugs rock and roll,9,0.0,Fourth,0,0.0,0.0,
862aa3c1137a485096b6d8b2,your smell on my hair,5,0.2,,0,0.0,0.2,
0dbb43f2f282f630957cb70f,so i am living for right here and now,9,0.5555555556,So I'm living for our year and now,5,0.5555555555555556,4.4444448121794267e-11,
c35152efbcb48846c0ef53f0,if you want something different go and get the same,10,0.1,"You gotta start to get your time again, you play.",2,0.2,0.1,
1b3032809fe6f3e97beddd30,sacrifice time to die terrified coma white,7,0.5714285714,Fish預아,0,0.0,0.5714285714,
10db0c1cc753ab0f8dfbf7cb,watch a fall watch a land,6,0.0,"But you fall, you lunści",1,0.16666666666666666,0.16666666666666666,
1c9cffa93eda51e38feba48a,just do not forget to to practice kindness,8,0.875,Just don't forget to do to practice kindness.,7,0.875,0.0,
c832c3426d9d8b8bdb1fa4c7,i am a rock and roll boy,7,0.0,how,0,0.0,0.0,
af68fc81ff43646b8ecdc753,if you want something different go and get the same,10,0.1,You are such a bitch that you don't get to pay,2,0.2,0.1,
e91299f2552cdc35190bbcdf,and speak whatever you speak to them,7,0.0,I'll just be here without opening my sleep translate,0,0.0,0.0,
7b2c73281686d4deafa08a3b,when they are all this mess,6,0.5,"Wake me up, geedgelord you",0,0.0,0.5,
a3e066bdac8b912267be8715,cause i just want sex drugs rock and roll,9,0.4444444444,He's like a wanted he'd do for him to adapt soft legs when that doesn't walk care off his chest I'd for him to switch to the dead body,0,0.0,0.4444444444,
544599e2cc11cfd97503d576,last night just like the rhythm,6,0.6666666667,That guy just like the Buddha,3,0.5,0.16666666669999997,
f39eea8b254bbbe66e6d7cf2,i have been chased by creatures and demons,8,0.5,Now everything is back greater than the enemy,0,0.0,0.5,
e1724071641908aab046c0a7,i will never know just why or how,8,0.625,I'll never know just why I'm over how,5,0.625,0.0,
93ad3cf3c8ad2f4c0059208e,no moron you are nothing at all,7,0.7142857143,The more you're moving on,0,0.0,0.7142857143,
fc3605ef2b3e90fba1b5cc7e,never trust the devil when the devil is calling,9,0.3333333333,Ever tried to settle in the dead past positive,1,0.1111111111111111,0.22222222218888887,
25d150f468cbe7f085a4b50d,a flood of birds that fills the empty sky,9,0.1111111111,that's a translation by The Blunt eraser,2,0.2222222222222222,0.1111111111222222,
7a3d95d29190e1ef53c5c883,i cant stand these overtones,5,0.6,I can't stand these old words on this,3,0.6,0.0,
79b968e3f097010af5565036,of records and flames records and flames,7,0.0,The record's in vain. The record's in vain.,0,0.0,0.0,
e8e0e602056e208f681c0bfb,this song's sung for the boy and the broken sound,10,0.4,he's a dance,0,0.0,0.4,
9b4d61c788124f1617cb08ec,see this arrow comes with delay,6,0.6666666667,See the sorrow comes with delay.,4,0.6666666666666666,3.33333360913457e-11,
960c5a98fafa21e17749589b,the way you make me feel,6,1.0,The way you make me feel,6,1.0,0.0,
fc4bbe8d3f87a506037bb4d8,so i am living for right here and now,9,0.3333333333,So I'll live in where I am and now...,5,0.5555555555555556,0.2222222222555556,
8e9c5e27c4ad549e04037eff,the rivers choke the jungles burn,6,0.0,"Don't remember, don't remember, don't remember",0,0.0,0.0,
29d0eb8ef0e2ced1857f673e,had the fever and had it bad,7,0.1428571429,"That's the fever I'm having, that's...",2,0.2857142857142857,0.1428571428142857,
325592dccaedb2c76f6eccbf,i go to have i go to have it,9,0.4444444444,I got it! I got it at me!,3,0.3333333333333333,0.11111111106666671,
74e12d57328713d1b151b7e2,he do not go a damn bit faster,8,0.5,He don't go damn it faster.,4,0.5,0.0,
e54dbb08b85924bf8fa09a58,phobia of free will shall be destroyed,7,0.0,,0,0.0,0.0,
ab4f81aa8b8fbad4945cbc39,i followed her and her friends,6,0.8333333333,I follow her and her friends,5,0.8333333333333334,3.33333360913457e-11,
8f9f4bef55a3a36fc62cd345,i want it to end right now,7,0.7142857143,,0,0.0,0.7142857143,
a1248721408d86fe59166508,you think you know everything about the john locke,9,0.6666666667,You think you know everything about the John Loss?,8,0.8888888888888888,0.22222222218888887,
e366706db6f83ac8e5ee1df5,my parents used to say no,6,1.0,My parents used to say no.,6,1.0,0.0,
ed3f442b198c43e73133e604,just do not forget to to practice kindness,8,1.0,Just don't forget to practice kindness.,5,0.625,0.375,
3d3b36a4df0bf79bce805d71,that is why they call me baby,7,1.0,That's why they call me Baby,5,0.7142857142857143,0.2857142857142857,
32c2ce46b87e3430694b1448,i will cut your chains and it'll set you free,10,0.1,eye,0,0.0,0.1,
